label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
W,0.329262137,0.870556116,1.01E-06,0.390209913,0.834209383,-0.047904331,0.424536407,0.757677436,-0.069889948,0.361596912,0.701554656,-0.084877551,0.289851725,0.665994763,-0.102707468,0.430202514,0.572466612,-0.053851556,0.471840024,0.444476664,-0.077761434,0.494279683,0.362622678,-0.094934821,0.509963155,0.286440462,-0.109050483,0.368391961,0.549325764,-0.056099713,0.380617678,0.403524429,-0.076858006,0.38369897,0.309741884,-0.101701379,0.38634795,0.226963937,-0.118831798,0.316374838,0.570909679,-0.061798193,0.289070427,0.44349587,-0.102887221,0.271842599,0.345841706,-0.145811647,0.260396004,0.255934507,-0.175058141,0.27217409,0.625428259,-0.068979487,0.269331694,0.591277957,-0.118862875,0.286002457,0.648131847,-0.138075948,0.301415116,0.703075528,-0.147466958
W,0.346526176,0.742216587,5.07E-07,0.382196993,0.70853889,-0.014475647,0.397586793,0.653613865,-0.020216802,0.374130219,0.616888404,-0.025159353,0.339718729,0.596236289,-0.031613987,0.39618817,0.553273201,-0.015122117,0.412135959,0.477774888,-0.023380689,0.420695364,0.431738377,-0.029151486,0.424997985,0.390471578,-0.033879112,0.359235108,0.546859026,-0.020949893,0.358530223,0.46226126,-0.026075197,0.356686175,0.409703255,-0.034964342,0.353825986,0.366775036,-0.041461457,0.328389764,0.567028165,-0.0281829,0.308886558,0.49690932,-0.045007206,0.296566218,0.442939818,-0.066261165,0.284349233,0.398865521,-0.081315853,0.303537279,0.60457921,-0.035680804,0.313453466,0.591021955,-0.057969298,0.330832362,0.61867547,-0.067786761,0.341959447,0.648656011,-0.073093615
W,0.326695502,0.761523008,4.46E-07,0.355053604,0.728790402,-0.012689466,0.362673193,0.67584008,-0.017196361,0.339391142,0.643016934,-0.020717613,0.308440417,0.628734887,-0.025240442,0.360814959,0.593390405,-0.012378764,0.37503311,0.529160261,-0.0184807,0.382318556,0.489995748,-0.02278482,0.385308802,0.455797791,-0.026436832,0.330307007,0.590868354,-0.016278069,0.326838702,0.519901454,-0.020660056,0.324172765,0.476709068,-0.027919553,0.320572078,0.441395462,-0.033153798,0.306002021,0.608918846,-0.021412054,0.285618335,0.551096857,-0.035093065,0.273697317,0.504893422,-0.052542157,0.263049811,0.467189252,-0.064899288,0.287036121,0.640483439,-0.026819039,0.296014875,0.622767329,-0.044505879,0.314587176,0.641292393,-0.052563928,0.329200119,0.662535846,-0.057124548
W,0.298641175,0.7634238,4.08E-07,0.324115902,0.736127853,-0.015895605,0.325612515,0.6918118,-0.020791069,0.299000829,0.664917469,-0.023850599,0.269889951,0.654056549,-0.027333146,0.325348377,0.616292477,-0.012176116,0.332559496,0.556868434,-0.018222019,0.337256908,0.520408988,-0.022583386,0.33891049,0.488589346,-0.026199348,0.30062896,0.613404512,-0.012870923,0.29605937,0.548443079,-0.017369866,0.292394072,0.507938564,-0.024293669,0.288962871,0.473491788,-0.028850151,0.28140825,0.628152311,-0.015268714,0.260539114,0.577498019,-0.027199471,0.246847689,0.53765595,-0.04254213,0.236184627,0.503550768,-0.052955668,0.267124087,0.654993117,-0.018485162,0.26621604,0.637018621,-0.033464316,0.27845487,0.652648389,-0.040358387,0.290353596,0.670852602,-0.04395885
W,0.389359713,0.941126108,1.24E-06,0.46451059,0.884594798,-0.057841405,0.501128078,0.784650445,-0.082284018,0.425420552,0.725443721,-0.097750939,0.335768044,0.692463279,-0.116304822,0.478771031,0.56029129,-0.067790501,0.517294824,0.391572237,-0.098615162,0.534418464,0.286440969,-0.119849399,0.544792056,0.188814759,-0.135990724,0.399365127,0.548030138,-0.071991585,0.393567413,0.362873793,-0.096815519,0.382382959,0.24402079,-0.126327232,0.372703135,0.143589467,-0.145851687,0.339138031,0.59007597,-0.080489092,0.283746839,0.434959173,-0.132398024,0.247605056,0.318877339,-0.186590493,0.217793763,0.213996112,-0.222281829,0.296418339,0.673864126,-0.090557799,0.300452381,0.628221214,-0.152074665,0.331991911,0.692507267,-0.17518355,0.35520193,0.75926739,-0.185601205
X,0.309324682,0.661615014,-9.31E-08,0.370755553,0.610921383,-0.006425963,0.406636834,0.536389232,-0.022092,0.426178157,0.473974764,-0.043887116,0.410499424,0.430322826,-0.062842466,0.344839543,0.408737272,-0.012042499,0.344612628,0.313425303,-0.046995178,0.381231934,0.293546885,-0.06548465,0.411876559,0.302982509,-0.073505372,0.313042164,0.411752343,-0.026186891,0.389657438,0.402311504,-0.066134922,0.396161348,0.473528057,-0.073234022,0.372571677,0.492782265,-0.069896787,0.2923567,0.434125066,-0.04343069,0.372149557,0.457006842,-0.080189846,0.37200433,0.518923461,-0.072367229,0.347634405,0.527278543,-0.059353188,0.279605806,0.469671607,-0.062007796,0.346329063,0.496273398,-0.081160024,0.346594691,0.537990928,-0.071684718,0.322752655,0.543819964,-0.059640385
X,0.284876645,0.633855343,-2.01E-08,0.327174038,0.597964048,-0.003016281,0.354224473,0.538190067,-0.010613642,0.364401728,0.4908562,-0.022242358,0.347820878,0.464657933,-0.032365706,0.317574918,0.456828535,-0.003039778,0.315933436,0.388144761,-0.024830967,0.338791639,0.370331585,-0.037168358,0.358276606,0.371114612,-0.04280049,0.294264734,0.459378541,-0.012682138,0.335773349,0.438285649,-0.040974468,0.343989402,0.48450762,-0.047693904,0.333503962,0.506379247,-0.045643546,0.276543856,0.473933905,-0.024375536,0.323787302,0.480910242,-0.050836869,0.326867759,0.52521348,-0.047413222,0.313846797,0.537884414,-0.038612533,0.264077127,0.497704476,-0.036614392,0.306633621,0.508780658,-0.049852915,0.307987243,0.539290905,-0.043955266,0.292621344,0.546390474,-0.036040522
X,0.236815333,0.701160967,-7.68E-08,0.289023995,0.669073462,0.004774254,0.315502048,0.620763004,0.000212035,0.330348551,0.589932203,-0.009474812,0.331589758,0.570175588,-0.017904013,0.264445603,0.531753898,-6.72E-05,0.274138272,0.47198385,-0.015796844,0.297878504,0.455566883,-0.02549297,0.31930995,0.457524657,-0.030938311,0.250643909,0.533525229,-0.012379945,0.317089379,0.54564476,-0.032976806,0.317106932,0.584859729,-0.03943051,0.300765991,0.593394578,-0.040344797,0.247519493,0.550623357,-0.025042174,0.310570985,0.578632653,-0.041294809,0.304743469,0.613198996,-0.038271043,0.288359821,0.615139008,-0.033866901,0.251290172,0.574404061,-0.038079243,0.297760159,0.601052701,-0.044144254,0.29293263,0.628703117,-0.03796405,0.278869003,0.632790327,-0.031876616
X,0.318502218,0.640086651,-2.19E-08,0.370713979,0.611241519,-0.000599644,0.399130821,0.568195999,-0.011112379,0.418058455,0.537261486,-0.026738036,0.427964658,0.507091761,-0.04030199,0.361712694,0.460523009,-0.006864073,0.365232021,0.391416728,-0.029090576,0.391882569,0.375207752,-0.039776053,0.414340883,0.379995108,-0.044082303,0.343686014,0.460446179,-0.019526066,0.408215374,0.46163094,-0.045729075,0.407911241,0.508794308,-0.049283963,0.390277445,0.518283427,-0.046109878,0.332345873,0.4758178,-0.033789847,0.396003366,0.499483645,-0.057095531,0.391215712,0.5424366,-0.04959305,0.374238521,0.547837198,-0.039686017,0.325889558,0.502550542,-0.048799589,0.373719931,0.527205765,-0.059337437,0.371831059,0.558266521,-0.049914613,0.357441992,0.563555539,-0.039825086
X,0.321453333,0.628035367,-3.65E-08,0.37126103,0.601661146,-0.000133396,0.400678784,0.560106933,-0.009689701,0.4192186,0.52939409,-0.024349285,0.427131355,0.499920666,-0.037248358,0.370481044,0.453833014,-0.005442216,0.377557456,0.385704339,-0.027187416,0.403782725,0.37157768,-0.03888886,0.425518662,0.376131237,-0.044257041,0.351080269,0.453203291,-0.01791282,0.41169247,0.458357453,-0.043332644,0.409440875,0.504232168,-0.047983121,0.391999036,0.513555169,-0.046147086,0.337453723,0.467841595,-0.031947274,0.396261901,0.494567186,-0.054684129,0.389544487,0.534964561,-0.048341833,0.37281549,0.538496196,-0.039542969,0.328052789,0.493535846,-0.046628423,0.373730391,0.51657033,-0.056879591,0.370907724,0.545522928,-0.047784716,0.356278628,0.549575567,-0.038187049
X,0.335226655,0.80377841,5.28E-08,0.453144848,0.678800881,0.017643513,0.502005279,0.555187285,-0.004826747,0.535880804,0.483886838,-0.041265432,0.558585167,0.449684709,-0.075282946,0.381853074,0.366728067,-0.017623669,0.403201818,0.234663084,-0.058699265,0.462776095,0.191798657,-0.077431284,0.517141521,0.195893854,-0.087440677,0.350071996,0.393880337,-0.056440283,0.516697705,0.371863186,-0.108120069,0.523910046,0.464798987,-0.110502042,0.492255449,0.501940727,-0.103138059,0.344065815,0.453526884,-0.095575541,0.512293279,0.474283069,-0.133871168,0.500372887,0.560343325,-0.115009077,0.463475257,0.584929407,-0.098351687,0.356677353,0.527415991,-0.135728016,0.484732747,0.568549037,-0.150945336,0.475081623,0.636122644,-0.133211911,0.441018939,0.652621984,-0.118171334
Y,0.360515773,0.684312582,-4.70E-07,0.418224841,0.649559021,-0.011534089,0.460529804,0.562824547,-0.009224745,0.483069658,0.500278115,-0.009982894,0.503738225,0.457464039,-0.006933004,0.419360995,0.499073654,0.003698183,0.436486006,0.455058187,-0.020888587,0.432188421,0.516216338,-0.02893139,0.427565753,0.565252066,-0.024381563,0.383909225,0.501951456,0.001558503,0.400135666,0.474551767,-0.033816326,0.402434468,0.547815859,-0.04210664,0.40345192,0.599892914,-0.034461122,0.347897947,0.508217156,-0.005599465,0.359938294,0.492083251,-0.04145493,0.369560719,0.560668528,-0.044559326,0.374499768,0.609632432,-0.031162839,0.312745243,0.513111234,-0.013030611,0.314801127,0.437269449,-0.029191494,0.31682533,0.389985353,-0.030997677,0.320417792,0.34777385,-0.025069712
Y,0.337606698,0.660701632,-4.43E-07,0.392552435,0.624180317,-0.009279655,0.429882884,0.548206449,-0.007118531,0.450066149,0.487526834,-0.008391863,0.466933548,0.446441233,-0.006779986,0.388652474,0.487221599,0.007777669,0.399075687,0.445483863,-0.011007529,0.40093118,0.498268664,-0.0172603,0.399161667,0.536221683,-0.013737585,0.360671937,0.491749167,0.004976314,0.370551407,0.463642687,-0.023408988,0.375047415,0.526118279,-0.032280426,0.374304205,0.567522466,-0.027781354,0.332514346,0.498876572,-0.001986017,0.341240317,0.479817331,-0.032710969,0.348767549,0.537274361,-0.036555633,0.349441916,0.575864732,-0.026255673,0.302835166,0.505408943,-0.009064948,0.298265904,0.438897371,-0.023255795,0.297192693,0.398292959,-0.024764517,0.295452714,0.360969603,-0.01973358
Y,0.257658154,0.665369689,-2.91E-07,0.293716848,0.634617746,-0.008469719,0.317438543,0.577450395,-0.008370262,0.330908984,0.535507679,-0.010188663,0.343748689,0.503754556,-0.009954661,0.287754804,0.539561689,0.001276051,0.290609688,0.50946188,-0.016703783,0.294553399,0.544869363,-0.024303993,0.29729566,0.577469468,-0.022425393,0.264162332,0.543760896,0.000409272,0.267585546,0.530478716,-0.023632765,0.274870396,0.577559114,-0.0306726,0.281064898,0.611564934,-0.026767543,0.241654813,0.55149585,-0.003827207,0.244885623,0.544199109,-0.028560974,0.253831059,0.586537838,-0.032220256,0.260661185,0.61732471,-0.024091104,0.220361084,0.559663832,-0.008216049,0.217493355,0.508967042,-0.020500116,0.213881075,0.475287318,-0.022919282,0.211253941,0.446265429,-0.019317463
Y,0.275659055,0.67338115,-2.76E-07,0.311024874,0.641332865,-0.008817272,0.334517181,0.582946062,-0.008660655,0.347498745,0.54158175,-0.010475353,0.359967947,0.509738147,-0.010271246,0.302743912,0.549219489,0.001476757,0.306430101,0.518894553,-0.016894668,0.310301244,0.552499831,-0.024520954,0.31346029,0.583936751,-0.022417173,0.279732257,0.554078281,0.000698414,0.284666657,0.542532742,-0.023515459,0.292117506,0.588361204,-0.030444376,0.298795849,0.620894313,-0.026404258,0.257637054,0.562335432,-0.003682025,0.261571199,0.556383431,-0.028813664,0.271340519,0.597206354,-0.033090916,0.279327124,0.626464307,-0.025269102,0.236938864,0.570437372,-0.008246905,0.234268203,0.518649638,-0.020348815,0.230749577,0.484894454,-0.022912661,0.228802383,0.456677616,-0.01946928
Y,0.407011479,0.80283165,-9.14E-07,0.499659389,0.719246268,-0.031824246,0.559956551,0.552321315,-0.036875792,0.597860217,0.439159244,-0.045041632,0.633187175,0.34762609,-0.04578051,0.487512171,0.455764651,-0.013860756,0.5105955,0.381829083,-0.065627918,0.516077161,0.481442153,-0.084669583,0.51929903,0.566970468,-0.080078557,0.422684997,0.466153622,-0.01383854,0.45288229,0.447397232,-0.084423259,0.470652282,0.577961683,-0.101921692,0.483706951,0.667182803,-0.091069408,0.361286849,0.489518225,-0.023877576,0.38287887,0.480561316,-0.095528424,0.410939783,0.597440481,-0.105257809,0.430519462,0.679818988,-0.084178336,0.306373745,0.514331579,-0.035236008,0.285868436,0.378976256,-0.074808501,0.269414186,0.286376715,-0.087138712,0.258865416,0.2009826,-0.082424231
I,0.319283456,0.636811495,-3.57E-07,0.388269842,0.608526945,-0.013342638,0.451733053,0.531740367,-0.015970536,0.472548485,0.453353077,-0.021884847,0.442684442,0.409348667,-0.026323166,0.415473133,0.441594779,0.007358725,0.444702357,0.39168942,-0.019187663,0.447119355,0.434053659,-0.034774028,0.441129804,0.477878064,-0.036306139,0.378741324,0.427103639,0.002544275,0.412818283,0.381033719,-0.03470657,0.410032719,0.461424977,-0.051360894,0.398680061,0.527503014,-0.048964266,0.338154912,0.416587204,-0.006857882,0.373631746,0.384123355,-0.045117036,0.372364312,0.460266262,-0.052579146,0.360846847,0.518304825,-0.041772783,0.293090075,0.410463601,-0.016457343,0.299780816,0.321200877,-0.031620082,0.312603027,0.265778959,-0.032501068,0.326922953,0.216864586,-0.027104743
I,0.371186912,0.901301384,-8.36E-07,0.465870976,0.848655939,-0.037859105,0.533167243,0.710792899,-0.049006671,0.52058351,0.584200442,-0.064086817,0.445639044,0.572271943,-0.069130905,0.474468499,0.551588476,0.003232765,0.493296206,0.440740645,-0.045231011,0.490102172,0.549997747,-0.065087058,0.483927906,0.626265466,-0.062290363,0.414446294,0.549491227,0.000485135,0.42225033,0.504229903,-0.062343892,0.433012009,0.626677096,-0.083094425,0.435409307,0.695089638,-0.074864522,0.357524008,0.560979366,-0.012832197,0.371691197,0.525009334,-0.076614179,0.40612942,0.643723428,-0.086380899,0.421150059,0.727677763,-0.066559449,0.302601606,0.574685156,-0.028876003,0.299253583,0.451923728,-0.050706834,0.300808072,0.372431755,-0.050928269,0.302560687,0.298446506,-0.040101934
I,0.428126484,0.809543252,-7.32E-07,0.507364452,0.757451653,-0.023285761,0.559251547,0.64216733,-0.029338082,0.54859072,0.541947067,-0.040292941,0.493491232,0.513554573,-0.044640452,0.520482898,0.538264215,0.000154037,0.531477273,0.425354004,-0.042630974,0.531019509,0.50507462,-0.059880864,0.528365254,0.572595179,-0.056531813,0.471527606,0.539652944,-0.004020005,0.480527133,0.488607466,-0.058229629,0.491184592,0.590937078,-0.076142438,0.495017976,0.653493106,-0.070008717,0.424642801,0.545063019,-0.015696628,0.431608796,0.496270627,-0.067285106,0.455979049,0.585034728,-0.07573615,0.467066705,0.649842322,-0.060759433,0.377987534,0.548979998,-0.028649637,0.374163777,0.435647279,-0.046034403,0.376414359,0.367631286,-0.046377625,0.379628658,0.307256103,-0.038055386
I,0.401331872,0.681387305,-3.76E-07,0.455945611,0.625906765,-0.015541658,0.486795932,0.542828918,-0.020274343,0.470761001,0.47991398,-0.029011676,0.42966643,0.464745641,-0.033249449,0.446107179,0.472236067,0.008039054,0.45158267,0.406694561,-0.020558121,0.458524555,0.461395651,-0.033565562,0.461060762,0.501135588,-0.032743722,0.412669778,0.477342546,0.004304369,0.416540205,0.436943442,-0.030851791,0.431799322,0.500974417,-0.043712281,0.438780099,0.537268221,-0.040648196,0.379116297,0.486910731,-0.005278438,0.38711521,0.451169163,-0.041651838,0.408478498,0.520624399,-0.045884844,0.417655647,0.569908321,-0.034047376,0.345504522,0.498972684,-0.015950046,0.341781706,0.424369633,-0.028100111,0.343199015,0.379542947,-0.027104212,0.344386339,0.337792307,-0.02066586
I,0.387704968,0.64298141,-3.57E-07,0.44179222,0.60235393,-0.013699601,0.477069318,0.532559156,-0.016907502,0.47301659,0.471599668,-0.023177378,0.441436619,0.450643033,-0.025791747,0.443483174,0.472508341,0.005940061,0.454383552,0.414288878,-0.017653346,0.457269341,0.461314797,-0.027553942,0.456543058,0.496925175,-0.026079508,0.415758759,0.473890007,0.003546721,0.423940957,0.43775785,-0.027974633,0.431589603,0.500394106,-0.03896952,0.433276653,0.5398283,-0.035602964,0.387447894,0.478141308,-0.003699597,0.399964631,0.443153679,-0.035398677,0.414947152,0.504366457,-0.039811332,0.419911951,0.549062848,-0.030070338,0.358219743,0.484426409,-0.01179993,0.358867794,0.418796778,-0.02292403,0.362181157,0.378317326,-0.023827456,0.365111232,0.339998215,-0.019602027
I,0.440206736,0.747344673,-6.92E-07,0.535387695,0.695797145,-0.031628635,0.613440692,0.585049987,-0.044444989,0.614942551,0.470269203,-0.061852667,0.547938466,0.451802671,-0.072686821,0.557316542,0.438458771,-0.003845655,0.590881348,0.334637374,-0.048884109,0.584483802,0.419174284,-0.06674625,0.574797451,0.4862037,-0.062954217,0.500991464,0.434960186,-0.008115956,0.530974746,0.400378287,-0.069340803,0.533272982,0.524943888,-0.089476839,0.529560566,0.602543354,-0.0816423,0.446929216,0.438350588,-0.020927247,0.47587052,0.408797681,-0.083245955,0.499600261,0.520388365,-0.096155427,0.507648826,0.599534392,-0.079624072,0.393102556,0.442053884,-0.035138227,0.401764363,0.31592223,-0.056799885,0.410547942,0.238114148,-0.058212712,0.420046866,0.167798907,-0.049017571
D,0.240035921,0.795395315,3.26E-08,0.283611625,0.731490076,-0.020015033,0.305175453,0.636738062,-0.0360239,0.283063114,0.572335958,-0.054057121,0.241874665,0.542553842,-0.071013048,0.261975944,0.517503142,-0.02355331,0.272777051,0.411032557,-0.050273571,0.279541641,0.346658528,-0.063778058,0.276421487,0.290774196,-0.073970407,0.213678136,0.534572899,-0.031827096,0.246239528,0.498926282,-0.073056266,0.264599085,0.570983469,-0.081751071,0.253079921,0.601225019,-0.079480611,0.18022646,0.570077181,-0.042427436,0.224045426,0.563984334,-0.085955583,0.24492988,0.630925357,-0.079978935,0.231633022,0.648610055,-0.067110948,0.156471074,0.616231501,-0.054537274,0.206721768,0.618913591,-0.082951024,0.226008177,0.663167357,-0.07662002,0.213100255,0.673726797,-0.066047013
D,0.302275419,0.815665841,-2.38E-10,0.335443795,0.770385385,-0.015409553,0.348271459,0.703246772,-0.028404122,0.326690435,0.662129521,-0.042664666,0.295577914,0.649744272,-0.056407426,0.312303901,0.605553448,-0.022647705,0.317619443,0.52359885,-0.043270495,0.321522981,0.474431813,-0.056444813,0.319732249,0.431862205,-0.066725962,0.275513142,0.620748103,-0.028721625,0.305623978,0.608584046,-0.060316164,0.318731248,0.657910883,-0.069103226,0.309929878,0.684221864,-0.07039769,0.25092414,0.650632322,-0.036130186,0.287821501,0.652099967,-0.064966932,0.303545535,0.694800496,-0.060181815,0.295425206,0.711279929,-0.052497372,0.235037133,0.687590003,-0.045297518,0.275693715,0.694308937,-0.063246436,0.289192826,0.726047873,-0.057881273,0.280916452,0.737572372,-0.050552793
D,0.299532562,0.74437356,5.87E-08,0.321734875,0.712740481,-0.017322766,0.329571456,0.659925342,-0.027126174,0.302961409,0.630841255,-0.036664579,0.276229322,0.62147361,-0.0451097,0.312247694,0.58771652,-0.016584313,0.310712695,0.517718494,-0.034473512,0.312369466,0.47738862,-0.045151737,0.309256017,0.443073928,-0.053073496,0.284566283,0.602487385,-0.019232308,0.28441295,0.581257463,-0.047795806,0.297620773,0.623217463,-0.055393077,0.299078912,0.642384887,-0.054669484,0.263473302,0.625755429,-0.0239147,0.267387837,0.622385442,-0.052495167,0.287725359,0.65963763,-0.049020838,0.291944146,0.669077396,-0.040370695,0.247187078,0.654560328,-0.030105837,0.259009659,0.657838702,-0.049050897,0.276441813,0.684485793,-0.044698708,0.279824883,0.689893544,-0.037130088
